mesh_id,opt,nopt
107067,31.069873,14.997643
60304,215.560394,76.741727
630797,67.999425,23.920178
66784,168.388043,63.772398
98012,19.304975,8.910439
91207,62.506027,41.975787
42194,609.149965,392.86496
96772,33.407242,17.807214
1158266,36.913099,27.943512
388566,36.405683,29.21648
51329,112.989553,65.193327
105637,31.617124,27.509278
40842,10.905065,5.952649
42863,20.124815,8.498892
92668,13.566942,6.514329
852620,3542.657138,1166.336286
257594,205.816418,62.719694
395051,230.619826,120.794901
117525,83.768291,51.126483
69107,42.027095,25.1011
921797,109.2421,66.213134
43208,89.24929,50.882603
92420,50.452217,17.9327
1458675,118.407031,52.13081
325171,569.58755,385.596976
45514,163.898554,90.538184
1344060,239.585336,131.134569
71265,53.337583,28.449153
446789,723.033927,399.349862
37785,611.320594,429.652169
278459,98.702532,28.438197
271878,69.705897,42.571277
816586,200.450664,107.192706
61583,214.239139,112.804944
1176422,411.692886,234.117815
117010,43.670366,22.635623
1536355,134.062397,104.004986
131602,170.658557,69.921675
40116,187.882522,123.190456
67792,321.898443,168.129057
43391,75.482125,35.06127
372055,470.095421,151.885845
1628455,36.852968,16.50177
97866,1418.02351,1032.077098
65609,12.297543,6.361298
109021,229.361536,135.910451
84929,94.538084,38.468395
86239,156.06091,56.842724
1681122,73.956982,30.941459
37743,197.307566,82.809961
472820,403.675205,268.546559
932612,70.743613,44.033721
77020,84.505533,59.864133
63244,55.120621,38.560102
237632,18.926104,9.522392
472143,44.392316,15.982517
44902,84.140507,47.363582
115064,62.987084,29.230409
94203,24.846913,13.802295
44998,101.236406,41.506101
40261,312.176502,136.691051
68511,28.555052,18.045298
85537,570.503307,128.130147
1681183,37.764153,25.681191
93543,374.187563,274.182792
1312949,73.916637,22.257754
1053568,64.764729,23.832812
249522,32.057155,13.30006
43439,66.766127,33.952572
76680,42.329711,19.744389
966906,644.734107,156.858778
191966,101.911754,78.076021
466263,313.950002,113.406484
118921,74.387792,49.881218
221686,1249.671571,751.107154
269124,74.339081,42.97158
289664,28.236455,15.639522
917938,34.032495,30.957742
1514495,23.889888,9.053779
835848,143.917196,71.57874
57993,84.989452,52.739124
357788,827.03234,473.769444
59757,34.151514,27.267657
94990,80.131546,35.02831
178192,40.679964,29.298439
56266,534.410291,172.308929
838519,589.635208,296.559426
111551,130.573818,95.308328
237181,144.078485,76.505831
214481,123.311667,80.223484
55352,17.999465,10.198851
387222,124.683736,54.632936
496387,204.153008,89.446303
472173,1042.27901,684.562677
200963,143.159795,65.029093
931880,255.960028,94.767261
48947,227.864,142.797376
101331,237.303032,144.110772
1417965,87.136852,41.5634
76947,204.507052,72.654338
488051,205.760587,81.611664
91588,35.840212,22.255903
53434,84.626363,32.620947
472019,138.36532,74.70463
55921,54.218179,28.750645
677340,327.154392,132.645361
46665,51.253214,26.976037
789079,729.204019,140.915467
1313535,74.821113,43.773532
815486,871.4926,334.530122
1582388,29.236729,10.733041
84698,160.85617,78.47992
106327,342.072094,214.855013
250392,73.337291,29.716933
815477,5.418685,3.945161
848343,482.534712,154.281747
54227,20.453438,16.933509
45008,352.947523,278.527128
77476,62.663181,35.362402
99029,48.580009,40.542142
106683,166.588987,108.947959
128351,33.215996,14.232825
821368,8.759611,3.260415
75851,23.363384,7.533211
314748,17.492152,14.273938
138092,80.017196,51.733319
69988,61.809735,22.930312
1228200,98.303685,31.10933
1312974,242.629484,117.838637
510030,184.858021,93.970415
128058,116.004049,61.102996
1211689,7.584063,5.806705
78024,79.719769,36.817067
1018279,68.669709,36.922203
105559,64.559622,23.18115
47569,162.727482,56.854927
98651,64.837238,30.792432
145331,73.008339,38.769394
73179,205.926538,83.142329
1382596,11.347141,9.1148
41359,516.591379,288.004553
68370,68.050361,54.723113
777037,97.539621,55.793301
58392,27.397462,14.617795
188500,45.80456,26.568313
108334,32.392691,11.695848
96658,57.861397,32.021332
100026,22.109209,10.912246
94675,89.709613,47.084645
669978,175.996629,68.073895
1536353,62.585456,41.983645
431937,73.283547,34.78233
76948,193.216633,73.354901
958476,31.53778,18.030452
79556,135.04651,69.969031
204267,97.318633,49.958854
208721,124.150976,80.106136
405825,35.77482,13.759746
373704,436.473513,256.833965
49315,77.923259,44.864696
76391,753.030893,323.942929
87721,107.880235,76.129369
88581,24.923449,10.448136
43390,459.461255,230.791177
591233,147.442417,62.455245
723900,115.698432,62.099948
462544,60.983841,20.752958
71692,61.743669,37.626226
1396908,150.449063,66.774643
343541,26.138314,17.231706
81130,68.310654,36.192575
65279,55.585419,22.854748
37335,73.002475,31.1037
135803,198.391941,87.774793
366253,459.415551,253.434426
472164,66.790142,32.002075
472176,73.935515,25.730372
1005285,9.411201,6.090444
37786,153.952557,85.629083
348502,113.303662,80.102925
1512169,32.231848,13.150124
252119,455.734484,109.737178
285369,24.820502,8.068927
636805,69.875011,39.712915
59756,32.555748,17.574239
49529,48.952563,20.187289
232914,225.064243,80.209466
130088,591.814434,512.909792
1514906,981.026645,405.622224
108337,32.595016,13.270423
195698,50.901918,37.846726
462548,46.016936,19.479867
1772591,9.804791,7.548114
94900,288.399221,130.53925
167064,236.519564,118.632636
1054518,47.224397,31.784356
52563,30.966035,15.746035
948116,147.087013,70.841969
129789,161.16551,65.50483
96538,154.258104,75.132926
101332,482.179651,144.45903
87662,157.790068,100.425839
68718,142.288269,81.041072
105335,145.909338,77.686624
1411688,220.742676,119.538862
472074,40.40034,26.79519
95985,1203.051795,557.904438
110204,36.326275,23.968992
409626,227.592876,96.145042
66639,193.823437,81.15738
331763,518.477854,313.460917
118914,302.811432,176.277871
96543,71.564034,20.367383
138197,68.258028,29.357032
93957,428.150621,201.830183
1088215,1601.631647,1017.397125
101330,393.782292,243.374345
113422,86.880954,47.789632
60269,56.263849,22.135902
763724,219.314296,92.702424
63558,260.104781,131.736562
85245,208.086302,109.444364
92067,39.604121,21.501538
105171,222.514925,124.095306
1722408,167.378891,63.891427
61320,360.330352,215.119278
138093,69.997026,47.250592
63234,29.804397,17.354008
1533026,192.930553,110.529974
78894,34.027655,18.491389
52075,14.480219,12.369341
1411696,56.371955,31.791169
72190,32.103641,15.876519
518093,373.944785,178.691127
83002,530.359771,233.685184
65605,232.932665,60.335521
52562,123.856685,45.571235
117526,93.719434,41.945938
61319,354.204015,207.883384
71157,71.737889,51.882024
95499,52.285479,20.006228
95797,89.091866,38.880136
482910,145.996072,79.454468
269800,40.870234,15.059682
109923,123.620498,50.682508
113866,64.917325,45.091993
464842,158.365947,134.795934
223146,142.230635,86.378742
814671,240.868034,161.407064
104403,39.556042,13.753709
200008,45.359134,18.155818
81132,34.156174,29.55781
46763,438.809409,192.568096
458130,311.40634,152.700719
591226,41.498762,25.303755
362964,9.337188,2.539409
48419,35.134001,22.216309
39507,443.48589,161.308686
118317,46.010441,27.520365
1313550,130.599315,43.776676
69730,7.507645,2.404401
56107,98.938194,37.212596
673086,35.290877,17.750865
756802,69.969526,35.368068
82397,437.112725,314.894028
700908,64.306426,44.635535
721775,35.838415,21.299704
39649,36.82651,14.578643
518080,327.618013,186.931261
530425,313.012153,240.988298
117139,59.85086,17.264709
79958,59.364796,37.831546
89895,34.466689,29.241033
92949,21.730631,12.572821
931876,242.854859,148.70043
723893,190.399039,113.459119
69166,23.465794,12.233618
44948,186.906612,87.29509
136243,19.106198,13.315206
97478,46.101951,25.839392
90281,4.576583,3.583904
112996,8.507638,5.378278
98658,75.21393,37.506557
214255,16.108676,8.502746
94150,16.107811,10.373132
462546,73.438148,27.002875
92068,58.395938,37.817745
472085,185.8204,86.7483
1395585,18.248988,6.955781
217026,31.955932,12.299567
102793,55.787871,36.812182
257583,207.96161,101.460587
76679,37.59222,18.054204
99265,131.477382,85.664171
63506,17.040818,13.609904
91659,429.400138,280.257337
1458678,175.378805,57.421345
1452680,179.715352,108.745639
58167,129.224641,38.755411
100339,88.732081,58.313884
77343,210.150899,158.964236
92422,16.349583,11.581451
78737,88.732222,51.031111
343537,24.026295,10.626667
201511,716.040257,347.240582
101632,219.083894,63.166993
101556,99.369251,45.517258
58168,545.225251,96.115954
186542,164.346748,125.409229
196207,100.69606,70.147869
1452670,38.648856,24.275299
83204,255.578652,113.668942
702406,59.26181,26.031992
37879,363.390282,163.852164
51450,87.355191,41.590054
1313544,34.451213,9.532537
84131,983.067513,709.105254
472186,133.408905,81.103889
77019,137.219891,102.206459
301933,135.325301,102.736912
1706459,108.599546,57.983643
59440,38.640211,28.075196
827640,26.021207,15.148562
100345,62.28347,41.544896
1038444,78.358097,63.980689
1146166,92.04029,21.754762
163762,68.224481,37.681071
474713,309.091539,149.835208
81637,10.494598,8.170244
1489598,96.08336,27.529205
375270,20.623973,11.838445
57467,15.346599,13.625502
762610,253.079239,113.789092
1706472,173.624376,76.456733
1716279,3121.071703,2476.729777
82069,207.086354,148.445779
1066898,36.060199,12.709084
958475,25.464635,16.003898
838517,159.543763,80.970269
97657,257.138136,43.974978
741525,668.508949,376.679948
271864,58.660841,21.288668
39869,101.560027,53.628974
386841,183.482782,74.860149
132435,71.51414,47.206756
276935,193.693447,115.186959
1037024,155.926716,107.776412
188496,14.225771,7.843751
95488,6.414988,5.142852
132433,27.238688,13.119591
106040,155.89169,103.108643
1037021,243.536211,158.714524
80757,194.761996,74.436193
92151,144.732633,74.743071
49544,87.954294,46.80171
37286,32.123124,10.154646
71389,299.761376,130.380666
1080516,35.020085,23.708713
384575,561.902286,326.807839
116287,312.498871,120.821051
84162,124.67417,50.427711
64957,90.90469,32.435768
52138,6.911232,4.978477
95776,10.000207,8.87327
1490842,53.052339,42.15178
113887,64.37224,35.213883
204961,61.945599,20.086425
674844,18.02079,9.062616
121868,225.361284,106.948382
90151,8478.694211,3448.543839
289681,33.365867,13.930984
108199,170.474853,119.699682
369099,415.109085,126.05941
225946,21.198467,9.398215
472121,65.619562,52.590844
439143,87.092519,26.190909
56483,556.536383,153.629876
240291,83.349086,33.556488
472091,206.927566,114.096375
593380,42.392056,19.651346
281375,334.059967,209.061135
45517,161.753266,96.566431
77185,184.381905,94.53745
81207,95.83603,61.782176
44042,23.104205,10.118391
107402,20.365236,7.986442
136236,35.482083,17.06657
58070,6.10439,3.527733
318843,814.836806,613.259722
200697,92.554028,45.539602
1312963,327.763913,150.163631
131733,92.146216,49.60797
570009,1092.668817,376.596017
472112,65.437474,45.716207
398259,664.164789,152.193944
222696,182.313379,68.646388
567031,105.325968,79.156589
498431,68.989173,30.359366
1036316,122.553613,41.429753
74153,46.258288,22.904253
118657,137.568608,44.136822
44106,238.706732,85.551375
723899,108.8166,68.736451
71328,218.107114,129.287669
91917,20.047051,14.192551
153960,136.259568,59.463262
1028708,343.382433,223.568393
239191,252.374015,85.948962
95774,40.573339,10.6433
200083,226.440406,94.91583
55556,14.905543,12.960103
73978,288.299783,110.232929
1051179,419.502488,126.531369
1558738,964.276639,356.567008
1005279,152.405945,72.17261
39142,270.373843,147.051916
200696,92.679853,51.061778
46260,119.925004,45.943719
931879,62.619334,38.741288
81368,228.561345,109.134688
53889,79.810723,47.511604
60270,88.366203,46.987768
1207653,43.91331,14.837258
237635,22.242772,12.198032
68215,347.500868,87.906121
203289,251.2849,86.075856
1018278,49.767633,29.978427
90225,9.522811,9.23948
41178,106.937527,41.080146
128065,377.01396,170.400885
127249,369.862557,74.421186
815482,170.70673,63.50636
73865,145.356297,80.376278
97596,3.734817,3.312556
368623,66.282536,14.00999
95779,7.520811,6.245592
97734,28.973511,15.996471
90286,46.434182,29.132442
763725,361.894179,224.517517
1130078,62.660436,33.448335
110201,10.382266,5.466925
996795,193.058869,93.422118
42633,55.455271,18.11995
140534,48.092586,23.433126
462538,126.076518,67.934465
565652,126.466029,93.345983
472139,1043.70713,616.171091
53117,13.092237,9.960482
1396904,149.391363,58.632799
1085686,159.387735,83.117332
1582437,29.895206,12.220796
55354,61.751876,23.160962
105414,105.635358,57.832606
104647,282.758942,57.448782
44503,171.117004,106.476661
72094,61.505481,22.026004
91946,48.846576,21.808158
102068,652.505057,203.420679
118296,190.565786,78.597682
248192,282.626922,190.566918
100640,32.727001,15.69679
40989,68.798154,27.460812
98006,108.538115,65.985024
83814,110.560074,78.820273
44379,66.503115,26.007099
80368,21.041588,7.784142
162336,135.613977,95.135734
1582428,19.536978,8.653254
55426,118.780305,74.038748
57191,23.622894,12.829098
235279,123.59816,47.558653
40171,37.598374,8.339319
73083,41.956088,24.869839
196138,52.914703,25.06795
99469,1220.122336,332.459061
85860,36.780376,16.203604
500118,186.410174,107.57229
85113,67.412213,46.841139
225978,61.8221,43.741505
63465,35.511521,31.0001
97659,167.63905,52.550506
399561,166.507027,85.392331
230349,151.520136,36.996615
48559,66.856872,31.393619
163764,193.480718,119.189285
702397,94.797099,56.680329
72101,161.021398,68.441422
123044,5.238481,4.044281
76056,86.011311,53.277927
114255,235.551305,144.870973
593387,99.976103,45.030965
103455,310.501775,128.313871
1120761,56.604296,27.771615
688367,1120.849396,529.383799
236171,43.593105,17.265812
162575,36.034981,9.665087
1001930,137.393096,63.274389
65619,30.780413,22.844843
914681,43.376483,28.185494
98654,91.708136,47.327057
1440463,182.19296,89.360292
37968,123.008635,40.681564
325057,657.241703,409.408251
128485,20.007129,7.013437
931881,201.516099,97.155029
72100,112.16139,75.274097
95498,61.54168,29.18495
138179,88.015469,48.31126
99864,114.758522,64.662078
37416,1159.83183,314.164565
472036,104.903257,52.426825
43849,14.842068,7.451553
1001931,160.926236,80.083036
852175,25.581913,18.390098
61764,2191.219305,1316.445952
904477,113.856981,69.491749
112917,347.683339,245.010342
97187,55.420964,35.163588
87355,173.26383,42.253943
113343,21.122851,8.426506
55922,11.588568,6.252369
108771,293.133509,132.00389
121122,48.216935,28.853384
799438,188.888956,102.843382
52053,826.392149,262.44134
129907,408.670023,226.770724
118032,51.795239,21.324648
97629,84.387961,54.303132
461111,92.870432,33.517979
250396,57.662736,18.797404
1450321,129.642352,86.773043
54471,122.5785,57.267539
591223,57.651124,30.824377
91146,13.189762,10.505355
119052,40.336048,12.841092
295747,96.38819,47.468105
122350,85.24635,43.376525
238417,235.429675,139.749754
111021,74.610763,27.640331
53890,48.604983,20.336525
294010,1499.747408,313.499878
44874,1360.154135,1075.35412
240294,105.90893,82.954171
1315836,149.321304,73.860754
125067,945.642251,446.707491
208725,119.769312,89.046819
105864,143.74988,84.263311
212098,123.895277,64.391163
1716277,671.447012,339.332673
69402,68.986271,42.007562
37325,33.615002,16.372758
101636,45.771265,19.214132
579053,1101.970257,593.174315
114013,382.319619,161.884946
1063852,148.566387,92.404267
288350,35.469359,15.490692
75103,171.766808,89.148934
70561,72.669426,43.821069
288801,26.132104,6.759675
185290,100.557745,25.233548
503411,153.276994,73.054023
94144,79.330138,48.310154
95432,139.752425,83.015912
501150,217.124573,87.341385
129919,84.198604,44.570917
73783,26.673559,11.952875
37864,8.644691,5.420743
894834,72.753917,35.323493
331328,606.794522,363.656595
90736,253.466547,94.812716
112998,25.720005,15.285882
54469,64.832717,17.911643
38498,103.822166,46.805511
263989,235.455285,90.90344
1356639,52.37895,35.460449
627211,17.024135,13.104849
87687,186.393111,105.348348
1600250,28.445494,20.68597
41107,34.348015,14.223372
69260,163.51686,99.752944
89525,73.277506,26.925389
101089,57.395403,29.403464
132440,569.915847,270.890461
145508,85.161998,54.937624
53749,25.431554,18.269216
260222,171.953278,107.497037
1356634,90.483004,47.838699
636811,70.527046,40.763809
99896,87.18802,47.800571
1624039,27.502939,18.981907
178226,70.023799,42.003268
208632,600.293525,216.26793
1036398,129.766587,78.196874
96132,320.905579,169.88011
314440,117.465889,57.758113
186202,39.925689,31.149642
98016,85.989862,43.911808
331701,542.791989,371.036732
363052,54.894165,25.265521
100887,236.470606,80.988649
73738,248.278619,118.025578
622002,76.286047,44.054018
873822,67.058984,35.140535
127261,313.036789,64.179781
91393,407.258506,224.326804
102794,54.100345,27.757239
1722423,274.283618,128.59333
203281,20.03872,10.167777
1600245,34.428816,27.720609
471992,54.900734,20.38127
372059,359.743265,124.018969
53091,16.684072,9.681041
49860,21.364037,16.43859
150242,304.122604,98.487708
1582396,25.464951,10.418321
46810,294.725683,151.089477
441618,1140.590588,438.846135
59083,187.423934,69.688356
94082,277.976776,124.631228
289687,22.797758,10.12292
83550,44.662075,19.022493
108336,126.107956,81.359116
276681,129.513744,53.873511
103143,134.035779,86.016193
1582380,3.083536,2.639872
49424,17.681422,6.988413
39371,389.539921,187.696543
48945,232.083973,140.832223
162861,150.252757,70.215474
1329186,290.108697,158.452089
46262,54.224729,25.484123
111588,69.862214,46.379954
1681182,17.883806,11.101543
75124,194.356994,131.779196
242223,136.080628,55.592352
38559,229.600915,103.760699
97168,9.64556,5.845053
905406,92.999504,48.132429
472020,99.489348,49.914654
270394,219.93152,152.634589
88384,101.722027,56.076892
43665,43.914279,14.760532
804294,207.867324,161.317631
448014,1633.63654,218.604938
353686,235.885128,68.532398
1211693,14.018858,8.270012
71163,167.193499,154.065717
64445,212.202544,125.699452
243661,8.45731,7.03755
409633,401.879281,147.494784
425319,473.772262,152.991344
756872,182.303841,85.446628
1176420,350.915948,237.946459
827775,1272.349155,841.641436
115068,65.787476,33.255567
109576,674.353641,121.045942
39926,75.437343,19.751532
1005272,205.154208,60.644355
44739,615.104794,262.374152
96548,69.293877,30.724333
237628,46.129119,33.472125
68935,9.898249,6.615418
112544,85.047233,48.524186
65584,37.047106,21.432276
269801,81.969395,31.873335
1099669,199.712021,104.221585
49852,22.938434,9.314716
263198,39.319224,30.205381
1423009,2556.256608,1212.453272
929557,61.173645,47.986988
110837,31.56009,25.135437
550198,296.933589,174.376602
39124,303.586277,158.9647
1395584,13.602143,8.904627
90247,526.121369,427.518586
296808,113.613035,45.0744
360006,47.98475,24.844906
500100,216.966478,144.527452
37285,52.367488,33.671364
582284,147.814415,81.18111
904475,36.009719,24.90404
78328,66.993477,30.89521
242231,125.835352,73.571922
1582406,31.009107,9.786058
42333,77.364791,24.420832
37969,144.759714,61.992553
49415,16.851246,13.250566
67924,58.349552,39.207656
343550,22.321449,7.270784
116291,63.476642,29.620932
372602,80.517568,25.189463
40358,130.722349,52.35619
255069,218.574033,85.959627
49382,61.395657,44.435398
79200,24.181839,11.753649
117952,30.618523,22.281306
358257,29.944218,20.257455
47979,241.094304,48.269232
125882,268.877704,138.127674
1341427,86.519284,36.831261
567038,128.57286,72.447146
65604,68.195022,40.917608
441715,332.485104,135.913902
509311,154.452427,86.559648
218731,75.148907,46.064896
108452,270.812601,61.723839
132434,58.253982,38.337679
240292,159.884151,104.569125
60516,103.43928,38.859579
1207664,20.935077,16.512578
814665,156.581853,82.469266
257599,449.123551,109.320182
285364,16.07119,5.451362
129107,69.283313,37.139927
838001,771.82218,429.544974
1066900,33.149187,12.915904
59373,236.352438,48.365965
37280,52.807163,18.457181
260224,217.23954,71.312015
40844,18.847657,10.95395
280753,301.781774,183.32662
497978,23.432125,17.68987
298586,26.356647,24.658595
47098,60.214149,38.966861
779965,266.434915,164.974977
91342,74.169791,18.263992
217023,48.616572,24.598721
79186,25.82772,13.180183
814679,47.503786,20.349944
107149,191.618249,62.727644
697612,15.792783,7.538155
106838,633.502449,342.753655
331781,433.640466,294.658422
138186,651.235949,474.783648
1411168,95.595343,66.733479
1681115,100.308519,57.800373
200080,169.644134,57.727226
97729,88.939261,53.004713
108327,195.361448,111.161481
366255,513.49335,294.670279
136634,288.867384,155.126148
734280,71.298531,35.589279
289650,7.002984,6.163356
226773,161.584254,70.408895
375260,72.031211,44.416495
75116,184.100135,83.812249
110715,5.886089,4.729213
112825,440.14815,253.181967
106037,368.086033,190.951914
280279,84.499333,54.189934
472104,65.219986,20.449008
940039,84.516132,18.94349
243017,77.317965,26.254879
122868,22.548587,11.910134
350274,98.222745,11.943101
81085,145.151438,86.571918
1582432,16.482592,11.837313
350275,389.535537,90.739796
39636,60.370874,24.782343
70830,44.421393,10.963741
42370,102.201773,14.341305
1582410,24.130461,17.082311
227388,38.72448,18.313593
285609,517.812314,180.877674
58054,214.317709,113.432397
74455,9.315232,9.268459
67408,82.970953,30.410394
449906,1099.748501,635.867581
76682,7.661366,7.133933
267666,198.97799,57.69758
45328,144.468728,91.133084
39648,59.638414,25.017106
132563,267.6846,227.462258
462515,19.881616,12.085554
43553,38.710127,19.748363
462526,118.698342,59.384328
196192,77.276546,35.619729
44381,41.46904,7.693006
331801,361.177666,253.109692
47567,73.055654,36.640036
178196,45.922908,25.062546
133077,385.488404,88.511059
135072,156.146027,95.917264
117950,26.510682,16.07535
298592,33.061594,23.033271
54820,101.621476,62.479336
1275114,23.166994,9.204815
464844,135.499249,106.808859
1185140,14.570893,12.750613
112333,86.226023,53.456723
271869,189.418728,84.146616
269443,312.302056,155.722801
56592,178.277875,81.190321
914816,242.771236,94.647786
64891,531.505536,163.032181
858851,43.075511,24.119313
376244,90.697621,33.294975
131328,153.071352,70.823431
73153,9.20298,8.249099
1120775,42.698883,20.337397
70022,178.026548,41.700364
75121,262.407346,82.741122
370212,38.471604,17.745216
635753,59.598626,41.548537
124367,34.970973,16.359403
91112,228.501704,54.546948
237623,36.69441,13.158573
72581,76.557253,52.443999
71277,109.02454,44.247662
130061,297.382558,104.399266
213386,10.945733,9.647673
138178,38.361855,22.21213
91204,33.062913,9.527528
71158,75.471943,60.88227
548859,99.159932,56.673774
942120,173.17394,81.764587
77462,70.648569,37.325546
40194,102.282169,65.57268
75282,179.643942,98.788006
189403,120.370233,63.768118
472172,90.146338,43.534075
1505022,246.70041,161.321521
43287,99.622611,45.728549
75662,262.801494,93.532938
1411685,40.263945,24.11731
100645,37.227097,19.87623
69085,34.990397,11.235995
200369,118.433464,56.528745
62288,10.486453,8.01643
188403,67.93153,39.863384
133993,134.18353,80.047251
367344,227.044296,108.255177
1489599,78.994897,46.264192
135059,168.753107,74.773716
169526,333.95623,183.657212
136403,23.019382,12.290635
289689,31.355402,15.819088
199664,477.762003,104.734014
370889,77.23063,58.254775
1722417,43.413551,31.657199
1452679,33.063852,20.215581
1772295,312.025381,135.36904
780046,44.179245,23.255021
1129083,115.185193,49.271064
368147,150.204456,60.735539
894828,50.67023,25.982334
71383,62.909977,32.32256
107066,82.147148,48.382887
257596,250.550208,130.941007
37137,343.17347,201.298682
301798,828.17464,457.713941
81141,85.188088,56.460123
121394,24.756362,17.444907
709758,117.36212,83.259059
54431,13.726701,10.174668
163740,197.260023,118.579387
38562,250.618904,98.921453
1065032,639.751918,261.15357
250398,39.95565,13.730728
130969,233.701455,41.639607
360073,80.245816,60.776076
1129077,88.584186,45.529545
519507,3495.361731,2058.051728
168909,143.451072,84.852997
95037,394.828578,108.954594
187285,84.631713,36.847556
131326,138.451626,56.134186
78896,13.985307,6.18121
237736,44.930594,34.386533
104290,17.009471,8.092428
67331,120.326035,47.736179
697210,120.115989,88.634104
50309,99.007009,65.819909
1005287,170.123599,75.551382
1501591,76.736378,43.573496
86164,259.19679,142.408099
472001,83.298356,58.308969
40449,10.417149,8.603549
57680,414.270907,131.403786
62990,58.200754,27.54325
90433,28.208421,14.615684
83676,437.63358,76.549513
205448,3.516264,3.316923
110716,208.534114,141.098029
533695,2511.154863,834.635801
53125,15.253206,13.258218
37766,119.765834,62.147193
96579,337.336075,226.861902
118292,60.91332,26.892633
129110,175.006216,98.76419
94216,269.392978,109.512536
107439,43.377481,33.693498
1368066,2377.180901,963.030577
763714,123.060559,46.854108
177009,41.356713,27.117446
1016024,386.464458,163.715365
63461,59.699755,36.308512
92418,162.37125,64.636871
105326,111.831233,54.92677
958479,39.475466,20.489625
65395,52.411736,23.212524
79936,39.739815,32.309327
53126,15.931911,14.010998
472137,39.487852,22.797022
407638,45.322057,13.462269
779999,124.705225,83.428456
92064,471.974956,172.617629
56636,177.613268,101.16724
80370,77.315219,43.874125
45090,87.467967,46.439692
472059,72.386638,40.975122
37004,209.171108,57.259755
331348,566.819195,355.141589
77168,124.255235,46.993563
129109,134.498357,58.1424
822697,77.035965,52.910591
81363,827.855061,369.484414
57827,211.927247,153.873525
109729,26.108582,9.881076
237742,569.396392,240.531203
93072,11.824331,10.394541
46012,523.942823,139.537261
43386,23.261376,20.651674
343553,15.735519,6.918153
1005275,210.271268,91.95767
236922,665.687733,143.000717
1050061,77.8718,22.105034
37332,29.993052,14.577866
521303,56.196146,29.826655
63447,4.075924,3.657388
91454,11.195653,7.811255
67885,40.135173,21.086516
47089,302.727539,192.712162
681062,1964.388336,1092.796352
97733,25.213798,16.150838
1017011,1575.734485,546.577819
41092,531.967829,403.685312
69549,14.27343,6.691865
548877,210.327859,104.082983
61192,55.403524,27.899066
229960,472.391647,160.988485
1396901,138.885355,67.53562
213387,21.980167,8.043745
129051,167.84573,67.465192
85550,23.487057,16.321982
44508,23.131069,7.482596
925244,70.194214,29.758651
54625,168.12369,106.249157
191965,47.702112,32.433352
43011,181.373918,84.207417
39355,8.173974,3.378902
108322,12.152197,9.332991
82323,358.926448,169.637088
1233194,92.559426,58.619279
138196,29.711116,24.083286
78660,506.265728,203.455045
73133,422.699916,109.920487
163758,142.78461,93.068331
619670,93.210687,41.75297
54136,50.020999,28.007573
80650,479.614457,171.391599
235653,289.43049,148.911814
67855,367.528798,244.531734
75283,79.305408,37.646567
135793,457.340205,252.618461
107071,105.90987,43.547116
212134,27.278147,17.400466
91590,58.710876,43.217871
72608,29.727884,22.345985
96066,63.03336,36.729228
39109,181.952319,125.198992
996799,38.673313,16.124652
130042,167.124375,53.109419
65616,47.275557,28.90412
474822,202.493493,96.706349
58732,503.322143,221.610447
204960,27.764539,11.450132
373701,153.03625,64.577627
35269,89.503447,19.47877
428602,75.521797,40.134117
100029,20.803034,9.495926
301930,121.425196,64.233614
77340,36.557784,16.76539
42040,110.95283,71.422071
331747,488.19294,339.869614
289688,21.744854,13.680406
71266,57.295005,25.395495
123811,495.093548,345.867928
44629,168.511597,79.803109
103148,3040.188131,1211.112966
500098,128.120249,53.449565
39298,366.535904,214.204603
697212,122.421921,85.255385
462512,36.646005,17.15755
500087,161.468408,67.341659
43868,43.670257,31.519059
1681120,62.049108,28.795731
49257,62.988935,24.52555
34784,394.746795,211.926403
82469,124.570527,79.96448
1614064,78.31494,41.551622
1535134,114.05856,53.973991
360009,352.778403,192.236888
697226,122.500721,85.739088
270399,157.82824,61.987517
466802,127.217354,98.609943
72611,26.194887,13.183718
91025,105.331102,52.533441
63451,8.760819,3.126667
124535,134.387869,70.991735
153963,111.672625,67.089935
94058,255.865338,78.682776
76202,9.648354,4.536981
462535,89.934904,33.014476
57587,152.353776,110.458163
39640,48.842575,29.955591
93540,77.798441,41.397877
94674,112.529082,76.26149
87520,160.505073,54.974546
97169,42.192025,13.477269
271871,23.095678,9.553377
37328,51.977257,23.544296
1356649,162.750375,54.578073
343531,29.348743,17.560059
257586,182.082321,96.633129
856325,7.338936,5.720472
464848,312.583655,242.979408
101550,61.11137,41.453387
472004,173.845824,92.936475
472136,139.299357,81.397117
139655,193.906448,59.67657
100680,15.782274,10.67461
1129086,120.600477,55.648399
472022,155.709607,76.982998
500099,101.261926,52.770144
375246,82.443043,28.28361
409634,70.354832,26.999835
110172,108.525773,49.280689
140547,28.494029,17.301663
216761,404.303793,226.16926
242236,597.414973,238.924507
105662,339.229974,154.61276
107069,226.312658,105.3704
702388,75.158249,45.578287
129111,164.307405,90.388649
95180,887.952825,215.031213
62587,108.6283,27.875527
137976,57.472085,36.167842
159696,166.241386,97.416043
131249,383.804606,188.686678
248187,98.656034,26.870053
472080,34.292288,21.240093
1482989,78.555518,48.722894
849725,46.201923,30.156507
669966,101.234416,35.172731
79954,45.099889,27.217887
107148,281.620317,100.134024
325065,676.191745,431.486484
138188,20.26427,14.358848
84320,151.720801,113.949391
111261,203.924899,141.727769
260539,327.113632,115.710009
116295,105.3876,45.528351
